,수주번호,거래처코드,제품코드,"영업등록구분(계획, 추가)",수주량,수주단가,수주금액,수주예정일자,수주일자,납기예정일자,납기일자,생산계획확정여부,자재계획확정여부,판매수량,진행현황,적재창고위치,적재창고위치명,긴급여부,비고
165,CSA521022618,2003500,PEMA083017000,계획,14000,1165,16310000,2021-02-26,2021-02-26,2021-03-01,2021-03-01,Y,Y,14000,완료,20000,태안,N,
166,HR1021022606,2003600,PEMA023024802,계획,10000,1166,11660000,2021-02-26,2021-02-26,2021-03-01,2021-03-01,Y,Y,10000,완료,20000,태안,N,
167,HR1021022608,2003700,PEMA013010100,계획,10000,1167,11670000,2021-02-26,2021-02-26,2021-03-01,2021-03-01,Y,Y,10000,완료,20000,태안,N,
168,HR1021022609,2003800,PEMA063041501,계획,7000,1168,8176000,2021-02-26,2021-02-26,2021-03-01,2021-03-01,Y,Y,7000,완료,20000,태안,N,
169,HR1021022612,2003900,PEMA013047000,계획,10000,1169,11690000,2021-02-26,2021-02-26,2021-03-01,2021-03-01,Y,Y,10000,완료,20000,태안,N,
170,HR1021022614,2004000,PEMA013004500,계획,10000,1170,11700000,2021-02-26,2021-02-26,2021-03-01,2021-03-01,Y,Y,10000,완료,20000,태안,N,
171,HR1021022619,2004100,PEMA013032302,계획,7000,1171,8197000,2021-02-26,2021-02-26,2021-03-01,2021-03-01,Y,Y,7000,완료,20000,태안,N,
172,HR1021022622,2004104,PEMA033041500,계획,10000,1172,11720000,2021-02-26,2021-02-26,2021-03-01,2021-03-01,Y,Y,10000,완료,20000,태안,N,
173,PCM221022623,2004200,PEMA043031600,계획,8000,1173,9384000,2021-02-26,2021-02-26,2021-03-01,2021-03-01,Y,Y,8000,완료,20000,태안,N,
174,PEMA21022501,2004300,PCA031024602,계획,39600,1174,46490400,2021-02-26,2021-02-26,2021-03-01,2021-03-01,Y,Y,39600,완료,20000,태안,N,
175,PR2021022607,2004400,PEMA023045801,계획,3000,1175,3525000,2021-02-26,2021-02-26,2021-03-01,2021-03-01,Y,Y,3000,완료,20000,태안,N,
176,PR2021022607,2004500,PEMA023045801,계획,22000,1176,25872000,2021-02-26,2021-02-26,2021-03-01,2021-03-01,Y,Y,22000,완료,20000,태안,N,
177,PR2021022624,2004600,PEMA023901510,계획,10000,1177,11770000,2021-02-26,2021-02-26,2021-03-01,2021-03-01,Y,Y,10000,완료,20000,태안,N,
178,SN4021022604,2004700,TSN4012039105,계획,10000,1178,11780000,2021-02-26,2021-02-26,2021-03-01,2021-03-01,Y,Y,10000,완료,20000,태안,N,
179,SR2021022601,2004800,PEMA033049301,계획,5000,1179,5895000,2021-02-26,2021-02-26,2021-03-01,2021-03-01,Y,Y,5000,완료,20000,태안,N,
180,SR2021022616,2004901,PEMA03087900,계획,6000,1180,7080000,2021-02-26,2021-02-26,2021-03-01,2021-03-01,Y,Y,6000,완료,20000,태안,N,
181,SR2A21022614,2005000,PEMA063023200,계획,5000,1181,5905000,2021-02-26,2021-02-26,2021-03-01,2021-03-01,Y,Y,5000,완료,20000,태안,N,
182,SR2A21022620,2005100,PEMA053103800,계획,7000,1182,8274000,2021-02-26,2021-02-26,2021-03-01,2021-03-01,Y,Y,7000,완료,20000,태안,N,
183,SR3F21022613,2005200,PEMA533022500,계획,5000,1183,5915000,2021-02-26,2021-02-26,2021-03-01,2021-03-01,Y,Y,5000,완료,20000,태안,N,
184,SR3F21022621,2005300,PEMA023035303,계획,5000,1184,5920000,2021-02-26,2021-02-26,2021-03-01,2021-03-01,Y,Y,5000,완료,20000,태안,N,
185,AE21022903,2005400,SSA013048200,계획,6000,1185,7110000,2021-02-28,2021-02-28,2021-03-03,2021-03-03,Y,Y,6000,완료,20000,태안,N,
186,HR1521022802,2005500,PEMA023092200,계획,10000,1186,11860000,2021-02-28,2021-02-28,2021-03-03,2021-03-03,Y,Y,10000,완료,20000,태안,N,
187,PR1021030101,2005600,PEMA013049402,계획,20000,1187,23740000,2021-02-28,2021-02-28,2021-03-03,2021-03-03,Y,Y,20000,완료,20000,태안,N,
188,AE21030103,2005700,SSA073046500,계획,1000,1188,1188000,2021-03-01,2021-03-01,2021-03-04,2021-03-04,Y,Y,1000,완료,20000,태안,N,
189,AE21030115,2005800,SSA013035303,계획,4000,1189,4756000,2021-03-01,2021-03-01,2021-03-04,2021-03-04,Y,Y,4000,완료,20000,태안,N,
190,CSA421030116,2005900,PEMA073072100,계획,10000,1190,11900000,2021-03-01,2021-03-01,2021-03-04,2021-03-04,Y,Y,10000,완료,20000,태안,N,
191,CSA521030107,2006000,PEMA033035307,계획,8000,1191,9528000,2021-03-01,2021-03-01,2021-03-04,2021-03-04,Y,Y,8000,완료,20000,태안,N,
192,CSA521030114,2006100,PEMA033035303,계획,12000,1192,14304000,2021-03-01,2021-03-01,2021-03-04,2021-03-04,Y,Y,12000,완료,20000,태안,N,
193,CSA521030119,2006200,PEMA033120700,계획,10000,1193,11930000,2021-03-01,2021-03-01,2021-03-04,2021-03-04,Y,Y,10000,완료,20000,태안,N,
194,CSA521030126,2006300,PEMA073022500,계획,10000,1194,11940000,2021-03-01,2021-03-01,2021-03-04,2021-03-04,Y,Y,10000,완료,20000,태안,N,
195,HR1021030101,2006400,PEMA033046500,계획,15000,1195,17925000,2021-03-01,2021-03-01,2021-03-04,2021-03-04,Y,Y,15000,완료,20000,태안,N,
196,HR1021030104,2006500,PEMA013058606,계획,7000,1196,8372000,2021-03-01,2021-03-01,2021-03-04,2021-03-04,Y,Y,7000,완료,20000,태안,N,
197,HR1021030105,2006600,PEMA013060100,계획,10000,1197,11970000,2021-03-01,2021-03-01,2021-03-04,2021-03-04,Y,Y,10000,완료,20000,태안,N,
198,HR1021030106,2006606,PEMA023111400,계획,10000,1198,11980000,2021-03-01,2021-03-01,2021-03-04,2021-03-04,Y,Y,10000,완료,20000,태안,N,
199,HR1021030108,2006609,PEMA043041502,계획,10000,1199,11990000,2021-03-01,2021-03-01,2021-03-04,2021-03-04,Y,Y,10000,완료,20000,태안,N,
200,HR1021030110,2006612,PEMA13031400,계획,10000,1200,12000000,2021-03-01,2021-03-01,2021-03-04,2021-03-04,Y,Y,10000,완료,20000,태안,N,
201,HR1021030111,2006700,PEMA063041501,계획,10000,1201,12010000,2021-03-01,2021-03-01,2021-03-04,2021-03-04,Y,Y,10000,완료,20000,태안,N,
202,HR1021030112,2006800,PEMA033009000,계획,10000,1202,12020000,2021-03-01,2021-03-01,2021-03-04,2021-03-04,Y,Y,10000,완료,20000,태안,N,
203,HR1021030117,2006900,PEMA013072100,계획,8000,1203,9624000,2021-03-01,2021-03-01,2021-03-04,2021-03-04,Y,Y,8000,완료,20000,태안,N,
204,HR1021030118,2007000,PEMA023024801,계획,8000,1204,9632000,2021-03-01,2021-03-01,2021-03-04,2021-03-04,Y,Y,8000,완료,20000,태안,N,
205,HR1021030120,2007100,PEMA023033600,계획,10000,1205,12050000,2021-03-01,2021-03-01,2021-03-04,2021-03-04,Y,Y,10000,완료,20000,태안,N,
206,HR1021030121,2007200,PEMA023074700,계획,10000,1206,12060000,2021-03-01,2021-03-01,2021-03-04,2021-03-04,Y,Y,10000,완료,20000,태안,N,
207,HR1021030123,2007302,PEMA043101200,계획,10000,1207,12070000,2021-03-01,2021-03-01,2021-03-04,2021-03-04,Y,Y,10000,완료,20000,태안,N,
208,HR1021030124,2007400,PEMA043001100,계획,3000,1208,3624000,2021-03-01,2021-03-01,2021-03-04,2021-03-04,Y,Y,3000,완료,20000,태안,N,
209,HR1021030125,2007500,PEMA013066700,계획,10000,1209,12090000,2021-03-01,2021-03-01,2021-03-04,2021-03-04,Y,Y,10000,완료,20000,태안,N,
210,HR1521030102,2007600,PEMA053046500,계획,5000,1210,6050000,2021-03-01,2021-03-01,2021-03-04,2021-03-04,Y,Y,5000,완료,20000,태안,N,
211,PCM221030127,2007700,PEMA063061300,계획,3000,1211,3633000,2021-03-01,2021-03-01,2021-03-04,2021-03-04,Y,Y,3000,완료,20000,태안,N,
212,PCMB21030128,2007800,PEMA073061300,계획,3000,1212,3636000,2021-03-01,2021-03-01,2021-03-04,2021-03-04,Y,Y,3000,완료,20000,태안,N,
213,PR1021030129,2001102,PEMA013024804,계획,20000,1213,24260000,2021-03-01,2021-03-01,2021-03-04,2021-03-04,Y,Y,20000,완료,20000,태안,N,
214,SR2021030113,2001200,PEMA063009000,계획,5000,1214,6070000,2021-03-01,2021-03-01,2021-03-04,2021-03-04,Y,Y,5000,완료,20000,태안,N,
215,SR2021030122,2001300,PEMA043091500,계획,10000,1215,12150000,2021-03-01,2021-03-01,2021-03-04,2021-03-04,Y,Y,10000,완료,20000,태안,N,
216,SR3F21030109,2001400,PEMA063031400,계획,5000,1216,6080000,2021-03-01,2021-03-01,2021-03-04,2021-03-04,Y,Y,5000,완료,20000,태안,N,
217,CSA521030208,2001500,PEMA013021700,계획,10000,1217,12170000,2021-03-02,2021-03-02,2021-03-05,2021-03-05,Y,Y,10000,완료,20000,태안,N,
218,CSA521030214,2001600,PEMA013111300,계획,5000,1218,6090000,2021-03-02,2021-03-02,2021-03-05,2021-03-05,Y,Y,5000,완료,20000,태안,N,
219,CSA521030222,2001700,PEMA023001000,계획,10000,1219,12190000,2021-03-02,2021-03-02,2021-03-05,2021-03-05,Y,Y,10000,완료,20000,태안,N,
220,CSA521030223,2001800,PEMA013128700,계획,10000,1220,12200000,2021-03-02,2021-03-02,2021-03-05,2021-03-05,Y,Y,10000,완료,20000,태안,N,
221,CSA521030224,2002000,PEMA023106900,계획,10000,1221,12210000,2021-03-02,2021-03-02,2021-03-05,2021-03-05,Y,Y,10000,완료,20000,태안,N,
222,CSA521030227,2002100,PEMA013085300,계획,10000,1222,12220000,2021-03-02,2021-03-02,2021-03-05,2021-03-05,Y,Y,10000,완료,20000,태안,N,
223,HR1021030203,2002200,PEMA013105210,계획,10000,1223,12230000,2021-03-02,2021-03-02,2021-03-05,2021-03-05,Y,Y,10000,완료,20000,태안,N,
224,HR1021030209,2002300,PEMA013049303,계획,7000,1224,8568000,2021-03-02,2021-03-02,2021-03-05,2021-03-05,Y,Y,7000,완료,20000,태안,N,
225,HR1021030210,2002400,PEMA013078800,계획,6000,1225,7350000,2021-03-02,2021-03-02,2021-03-05,2021-03-05,Y,Y,6000,완료,20000,태안,N,
226,HR1021030215,2002500,PEMA013023013,계획,5000,1226,6130000,2021-03-02,2021-03-02,2021-03-05,2021-03-05,Y,Y,5000,완료,20000,태안,N,
227,HR1021030217,2002600,PEMA013032200,계획,10000,1227,12270000,2021-03-02,2021-03-02,2021-03-05,2021-03-05,Y,Y,10000,완료,20000,태안,N,
228,HR1021030220,2002700,PEMA013121600,계획,10000,1228,12280000,2021-03-02,2021-03-02,2021-03-05,2021-03-05,Y,Y,10000,완료,20000,태안,N,
229,HR1021030221,2002800,PEMA023058605,계획,8000,1229,9832000,2021-03-02,2021-03-02,2021-03-05,2021-03-05,Y,Y,8000,완료,20000,태안,N,
230,HR1021030225,2002900,PEMA033041500,계획,10000,1230,12300000,2021-03-02,2021-03-02,2021-03-05,2021-03-05,Y,Y,10000,완료,20000,태안,N,
231,HR1021030226,2003000,PEMA033078012,계획,10000,1231,12310000,2021-03-02,2021-03-02,2021-03-05,2021-03-05,Y,Y,10000,완료,20000,태안,N,
232,HR1521030202,2003100,PEMA013120100,계획,10000,1232,12320000,2021-03-02,2021-03-02,2021-03-05,2021-03-05,Y,Y,10000,완료,20000,태안,N,
233,PCM221030201,2003200,PEMA053114500,계획,7000,1233,8631000,2021-03-02,2021-03-02,2021-03-05,2021-03-05,Y,Y,7000,완료,20000,태안,N,
234,PR1021030305,2003300,PEMA023129801,계획,22000,1234,27148000,2021-03-02,2021-03-02,2021-03-05,2021-03-05,Y,Y,22000,완료,20000,태안,N,
235,PR1021030305,2003400,PEMA023129801,계획,3000,1235,3705000,2021-03-02,2021-03-02,2021-03-05,2021-03-05,Y,Y,3000,완료,20000,태안,N,
236,PR1021030306,2003500,PEMA013129800,계획,3000,1236,3708000,2021-03-02,2021-03-02,2021-03-05,2021-03-05,Y,Y,3000,완료,20000,태안,N,
237,PR1021030306,2003600,PEMA013129800,계획,22000,1237,27214000,2021-03-02,2021-03-02,2021-03-05,2021-03-05,Y,Y,22000,완료,20000,태안,N,
238,PR2021030216,2003700,PEMA023024804,계획,10000,1238,12380000,2021-03-02,2021-03-02,2021-03-05,2021-03-05,Y,Y,10000,완료,20000,태안,N,
239,SR2021030212,2003800,PEMA043110500,계획,4000,1239,4956000,2021-03-02,2021-03-02,2021-03-05,2021-03-05,Y,Y,4000,완료,20000,태안,N,
240,SR2021030213,2003900,PEMA043110500,계획,4000,1240,4960000,2021-03-02,2021-03-02,2021-03-05,2021-03-05,Y,Y,4000,완료,20000,태안,N,
241,SR2021030219,2004000,PEMA373048200,계획,10000,1241,12410000,2021-03-02,2021-03-02,2021-03-05,2021-03-05,Y,Y,10000,완료,20000,태안,N,
242,SR3F21030207,2004100,PEMA053021700,계획,10000,1242,12420000,2021-03-02,2021-03-02,2021-03-05,2021-03-05,Y,Y,10000,완료,20000,태안,N,
243,SR3F21030211,2004104,PEMA023080100,계획,6000,1243,7458000,2021-03-02,2021-03-02,2021-03-05,2021-03-05,Y,Y,6000,완료,20000,태안,N,
244,2HR101030327,2004200,PEMA033088300,계획,7000,1244,8708000,2021-03-03,2021-03-03,2021-03-06,2021-03-06,Y,Y,7000,완료,20000,태안,N,
245,580F21030312,2004300,PEMA013118900,계획,15000,1245,18675000,2021-03-03,2021-03-03,2021-03-06,2021-03-06,Y,Y,15000,완료,20000,태안,N,
246,580F21030314,2004400,PEMA013107101,계획,10000,1246,12460000,2021-03-03,2021-03-03,2021-03-06,2021-03-06,Y,Y,10000,완료,20000,태안,N,
247,580F21030319,2004500,PEMA023098200,계획,20000,1247,24940000,2021-03-03,2021-03-03,2021-03-06,2021-03-06,Y,Y,20000,완료,20000,태안,N,
248,CSA521030303,2004600,PEMA033035303,계획,7000,1248,8736000,2021-03-03,2021-03-03,2021-03-06,2021-03-06,Y,Y,7000,완료,20000,태안,N,
249,CSA521030304,2004700,PEMA063069401,계획,10000,1249,12490000,2021-03-03,2021-03-03,2021-03-06,2021-03-06,Y,Y,10000,완료,20000,태안,N,
250,CSA521030311,2004800,PEMA033035309,계획,7000,1250,8750000,2021-03-03,2021-03-03,2021-03-06,2021-03-06,Y,Y,7000,완료,20000,태안,N,
251,CSA521030317,2004901,PEMA023007400,계획,10000,1251,12510000,2021-03-03,2021-03-03,2021-03-06,2021-03-06,Y,Y,10000,완료,20000,태안,N,
252,CSA521030328,2005000,PEMA043042900,계획,7000,1252,8764000,2021-03-03,2021-03-03,2021-03-06,2021-03-06,Y,Y,7000,완료,20000,태안,N,
253,CSA521030329,2005100,PEMA013072700,계획,10000,1253,12530000,2021-03-03,2021-03-03,2021-03-06,2021-03-06,Y,Y,10000,완료,20000,태안,N,
254,CSA521030333,2005200,PEMA033035303,계획,13000,1254,16302000,2021-03-03,2021-03-03,2021-03-06,2021-03-06,Y,Y,13000,완료,20000,태안,N,
255,HR1021030308,2005300,PEMA013017200,계획,10000,1255,12550000,2021-03-03,2021-03-03,2021-03-06,2021-03-06,Y,Y,10000,완료,20000,태안,N,
256,HR1021030309,2005400,PEMA053013600,계획,10000,1256,12560000,2021-03-03,2021-03-03,2021-03-06,2021-03-06,Y,Y,10000,완료,20000,태안,N,
257,HR1021030313,2005500,PEMA013023005,계획,7000,1257,8799000,2021-03-03,2021-03-03,2021-03-06,2021-03-06,Y,Y,7000,완료,20000,태안,N,
258,HR1021030315,2005600,PEMA063041501,계획,10000,1258,12580000,2021-03-03,2021-03-03,2021-03-06,2021-03-06,Y,Y,10000,완료,20000,태안,N,
259,HR1021030318,2005700,PEMA013127700,계획,10000,1259,12590000,2021-03-03,2021-03-03,2021-03-06,2021-03-06,Y,Y,10000,완료,20000,태안,N,
260,HR1021030323,2005800,PEMA023123200,계획,7000,1260,8820000,2021-03-03,2021-03-03,2021-03-06,2021-03-06,Y,Y,7000,완료,20000,태안,N,
261,HR1021030326,2005900,PEMA033088300,계획,5000,1261,6305000,2021-03-03,2021-03-03,2021-03-06,2021-03-06,Y,Y,5000,완료,20000,태안,N,
262,HR1021030335,2006000,PEMA023099800,계획,10000,1262,12620000,2021-03-03,2021-03-03,2021-03-06,2021-03-06,Y,Y,10000,완료,20000,태안,N,
263,HR1521030310,2006100,PEMA023087900,계획,10000,1263,12630000,2021-03-03,2021-03-03,2021-03-06,2021-03-06,Y,Y,10000,완료,20000,태안,N,
264,HR1521030332,2006200,PEMA013030801,계획,10000,1264,12640000,2021-03-03,2021-03-03,2021-03-06,2021-03-06,Y,Y,10000,완료,20000,태안,N,
265,PCR321030325,2006300,PEMA013123501,계획,5000,1265,6325000,2021-03-03,2021-03-03,2021-03-06,2021-03-06,Y,Y,5000,완료,20000,태안,N,
266,PR1021030204,2006400,PEMA093050413,계획,14000,1266,17724000,2021-03-02,2021-03-02,2021-03-05,2021-03-05,Y,Y,14000,완료,20000,태안,N,
267,PR1021030301,2006500,PEMA013033302,계획,15000,1267,19005000,2021-03-03,2021-03-03,2021-03-06,2021-03-06,Y,Y,15000,완료,20000,태안,N,
268,PR1021030302,2006600,PEMA013033302,계획,10000,1268,12680000,2021-03-03,2021-03-03,2021-03-06,2021-03-06,Y,Y,10000,완료,20000,태안,N,
269,SP1021030321,2006606,TSN4012001215,계획,10000,1269,12690000,2021-03-03,2021-03-03,2021-03-06,2021-03-06,Y,Y,10000,완료,20000,태안,N,
270,SP1021030324,2006609,TSN4012015714,계획,8000,1270,10160000,2021-03-03,2021-03-03,2021-03-06,2021-03-06,Y,Y,8000,완료,20000,태안,N,
271,SR2021030320,2006612,PEMA043062000,계획,6000,1271,7626000,2021-03-03,2021-03-03,2021-03-06,2021-03-06,Y,Y,6000,완료,20000,태안,N,
272,SR2021030330,2006700,PEMA033072700,계획,3000,1272,3816000,2021-03-03,2021-03-03,2021-03-06,2021-03-06,Y,Y,3000,완료,20000,태안,N,
273,SR2021030331,2006800,PEMA013116420,계획,5000,1273,6365000,2021-03-03,2021-03-03,2021-03-06,2021-03-06,Y,Y,5000,완료,20000,태안,N,
274,SR3F21030316,2006900,PEMA013042200,계획,7000,1274,8918000,2021-03-03,2021-03-03,2021-03-06,2021-03-06,Y,Y,7000,완료,20000,태안,N,
275,SR3F21030334,2007000,PEMA013072101,계획,10000,1275,12750000,2021-03-03,2021-03-03,2021-03-06,2021-03-06,Y,Y,10000,완료,20000,태안,N,
276,500F21030404,2007100,PEMA023058600,계획,23000,1276,29348000,2021-03-04,2021-03-04,2021-03-07,2021-03-07,Y,Y,23000,완료,20000,태안,N,
277,500F21030404,2007200,PEMA023058600,계획,2000,1277,2554000,2021-03-04,2021-03-04,2021-03-07,2021-03-07,Y,Y,2000,완료,20000,태안,N,
278,580F21030422,2007302,PEMA043090700,계획,15000,1278,19170000,2021-03-04,2021-03-04,2021-03-07,2021-03-07,Y,Y,15000,완료,20000,태안,N,
279,AE21030434,2007400,SSA013035307,계획,1000,1279,1279000,2021-03-04,2021-03-04,2021-03-07,2021-03-07,Y,Y,1000,완료,20000,태안,N,532.0
280,CSA421030431,2007500,PEMA013046500,계획,10000,1280,12800000,2021-03-04,2021-03-04,2021-03-07,2021-03-07,Y,Y,10000,완료,20000,태안,N,
281,CSA521030415,2007600,PEMA023035315,계획,8000,1281,10248000,2021-03-04,2021-03-04,2021-03-07,2021-03-07,Y,Y,8000,완료,20000,태안,N,
282,CSA521030420,2007700,PEMA043069403,계획,10000,1282,12820000,2021-03-04,2021-03-04,2021-03-07,2021-03-07,Y,Y,10000,완료,20000,태안,N,
283,CSA521030424,2007800,PEMA033035307,계획,3000,1283,3849000,2021-03-04,2021-03-04,2021-03-07,2021-03-07,Y,Y,3000,완료,20000,태안,N,
284,CSA521030425,2001102,PEMA033035307,계획,5000,1284,6420000,2021-03-04,2021-03-04,2021-03-07,2021-03-07,Y,Y,5000,완료,20000,태안,N,
285,CSA521030439,2001200,PEMA023039000,계획,10000,1285,12850000,2021-03-04,2021-03-04,2021-03-07,2021-03-07,Y,Y,10000,완료,20000,태안,N,
286,HR1021030401,2001300,PEMA013117801,계획,7000,1286,9002000,2021-03-04,2021-03-04,2021-03-07,2021-03-07,Y,Y,7000,완료,20000,태안,N,
287,HR1021030416,2001400,PEMA013013010,계획,10000,1287,12870000,2021-03-04,2021-03-04,2021-03-07,2021-03-07,Y,Y,10000,완료,20000,태안,N,
288,HR1021030423,2001500,PEMA363048300,계획,6000,1288,7728000,2021-03-04,2021-03-04,2021-03-07,2021-03-07,Y,Y,6000,완료,20000,태안,N,5184.0
289,HR1021030426,2001600,PEMA093001100,계획,8000,1289,10312000,2021-03-04,2021-03-04,2021-03-07,2021-03-07,Y,Y,8000,완료,20000,태안,N,10032.0
290,HR1021030427,2001700,PEMA093001100,계획,2000,1290,2580000,2021-03-04,2021-03-04,2021-03-07,2021-03-07,Y,Y,2000,완료,20000,태안,N,1344.0
291,HR1021030429,2001800,PEMA033028900,계획,10000,1291,12910000,2021-03-04,2021-03-04,2021-03-07,2021-03-07,Y,Y,10000,완료,20000,태안,N,
292,HR1021030433,2002000,PEMA013019701,계획,10000,1292,12920000,2021-03-04,2021-03-04,2021-03-07,2021-03-07,Y,Y,10000,완료,20000,태안,N,
293,HR1021030435,2002100,PEMA013037300,계획,5000,1293,6465000,2021-03-04,2021-03-04,2021-03-07,2021-03-07,Y,Y,5000,완료,20000,태안,N,
294,HR1021030436,2002200,PEMA013037300,계획,5000,1294,6470000,2021-03-04,2021-03-04,2021-03-07,2021-03-07,Y,Y,5000,완료,20000,태안,N,
295,HR1021030438,2002300,PEMA013050400,계획,7000,1295,9065000,2021-03-04,2021-03-04,2021-03-07,2021-03-07,Y,Y,7000,완료,20000,태안,N,
296,HR1021030440,2002400,PEMA023041503,계획,10000,1296,12960000,2021-03-04,2021-03-04,2021-03-07,2021-03-07,Y,Y,10000,완료,20000,태안,N,
297,HR1521030417,2002500,PEMA033027400,계획,10000,1297,12970000,2021-03-04,2021-03-04,2021-03-07,2021-03-07,Y,Y,10000,완료,20000,태안,N,
298,HR1521030418,2002600,PEMA033002600,계획,5000,1298,6490000,2021-03-04,2021-03-04,2021-03-07,2021-03-07,Y,Y,5000,완료,20000,태안,N,
299,HR1521030428,2002700,PEMA013041301,계획,15000,1299,19485000,2021-03-04,2021-03-04,2021-03-07,2021-03-07,Y,Y,15000,완료,20000,태안,N,
300,HR1521030432,2002800,PEMA053046500,계획,5000,1300,6500000,2021-03-04,2021-03-04,2021-03-07,2021-03-07,Y,Y,5000,완료,20000,태안,N,
301,SN4021030430,2002900,TSN4012032804,계획,7000,1301,9107000,2021-03-04,2021-03-04,2021-03-07,2021-03-07,Y,Y,7000,완료,20000,태안,N,
302,SN4021030437,2003000,TSN4012039101,계획,3000,1302,3906000,2021-03-04,2021-03-04,2021-03-07,2021-03-07,Y,Y,3000,완료,20000,태안,N,
303,SR2021030403,2003100,PEMA013061400,계획,5000,1303,6515000,2021-03-04,2021-03-04,2021-03-07,2021-03-07,Y,Y,5000,완료,20000,태안,N,
304,SR2021030421,2003200,PEMA043037801,계획,2000,1304,2608000,2021-03-04,2021-03-04,2021-03-07,2021-03-07,Y,Y,2000,완료,20000,태안,N,
305,SR3F21030402,2003300,PEMA033109400,계획,5000,1305,6525000,2021-03-04,2021-03-04,2021-03-07,2021-03-07,Y,Y,5000,완료,20000,태안,N,
306,500F21030504,2003400,PEMA023058600,계획,21000,1306,27426000,2021-03-05,2021-03-05,2021-03-08,2021-03-08,Y,Y,21000,완료,20000,태안,N,
307,CSA521030502,2003500,PEMA033035303,계획,8000,1307,10456000,2021-03-05,2021-03-05,2021-03-08,2021-03-08,Y,Y,8000,완료,20000,태안,N,
308,CSA521030517,2003600,PEMA023076910,계획,10000,1308,13080000,2021-03-05,2021-03-05,2021-03-08,2021-03-08,Y,Y,10000,완료,20000,태안,N,
309,HR1021030515,2003700,PEMA023109400,계획,10000,1309,13090000,2021-03-05,2021-03-05,2021-03-08,2021-03-08,Y,Y,10000,완료,20000,태안,N,
310,HR1021030516,2003800,PEMA013119500,계획,10000,1310,13100000,2021-03-05,2021-03-05,2021-03-08,2021-03-08,Y,Y,10000,완료,20000,태안,N,
311,HR1521030501,2003900,PEMA013120100,계획,10000,1311,13110000,2021-03-05,2021-03-05,2021-03-08,2021-03-08,Y,Y,10000,완료,20000,태안,N,
312,HR1521030519,2004000,PEMA013035322,계획,7000,1312,9184000,2021-03-05,2021-03-05,2021-03-08,2021-03-08,Y,Y,7000,완료,20000,태안,N,
313,PR1021030512,2004100,PEMA013901600,계획,15000,1313,19695000,2021-03-05,2021-03-05,2021-03-08,2021-03-08,Y,Y,15000,완료,20000,태안,N,
314,PR2021030513,2004104,PEMA023024804,계획,10000,1314,13140000,2021-03-05,2021-03-05,2021-03-08,2021-03-08,Y,Y,10000,완료,20000,태안,N,
315,SR2021030503,2004200,PEMA053062006,계획,7000,1315,9205000,2021-03-05,2021-03-05,2021-03-08,2021-03-08,Y,Y,7000,완료,20000,태안,N,
316,SR3F21030514,2004300,PEMA023013000,계획,5000,1316,6580000,2021-03-05,2021-03-05,2021-03-08,2021-03-08,Y,Y,5000,완료,20000,태안,N,
