,거래처코드,제품코드,수주량,수주단가,수주금액,수주일자,납기일자
366,2002300,PEMA153048300,10000,1366,13660000,2020-01-18,2020-01-21
367,2002400,PEMA043023200,10000,1367,13670000,2020-01-18,2020-01-21
368,2002500,PEMA013046900,10000,1368,13680000,2020-01-18,2020-01-21
369,2002600,PEMA013103100,7000,1369,9583000,2020-01-18,2020-01-21
370,2002700,PEMA153001100,10000,1370,13700000,2020-01-18,2020-01-21
371,2002800,PEMA13031400,10000,1371,13710000,2020-01-18,2020-01-21
372,2002900,PEMA013072100,8000,1372,10976000,2020-01-18,2020-01-21
373,2003000,PEMA043041502,9000,1373,12357000,2020-01-18,2020-01-21
374,2003100,PEMA253048300,8000,1374,10992000,2020-01-18,2020-01-21
375,2003200,PEMA053046500,5000,1375,6875000,2020-01-18,2020-01-21
376,2003300,PEMA033014200,10000,1376,13760000,2020-01-18,2020-01-21
377,2003400,PEMA033030500,11000,1377,15147000,2020-01-18,2020-01-21
378,2003500,PEMA023113300,10000,1378,13780000,2020-01-18,2020-01-21
379,2003600,PEMA043031800,8000,1379,11032000,2020-01-18,2020-01-21
380,2003700,PEMA013024804,20000,1380,27600000,2020-01-18,2020-01-21
381,2003800,PEMA023024804,10000,1381,13810000,2020-01-18,2020-01-21
382,2003900,PEMA333048200,10000,1382,13820000,2020-01-18,2020-01-21
383,2004000,PEMA043043200,7000,1383,9681000,2020-01-18,2020-01-21
384,2004100,PEMA063030500,4000,1384,5536000,2020-01-18,2020-01-21
385,2004104,PEMA043046500,3000,1385,4155000,2020-01-18,2020-01-21
386,2004200,PEMA013099150,20000,1386,27720000,2020-01-19,2020-01-22
387,2004300,PEMA013113800,15000,1387,20805000,2020-01-19,2020-01-22
388,2004400,SSA013035309,2000,1388,2776000,2020-01-19,2020-01-22
389,2004500,SSA013035303,2000,1389,2778000,2020-01-19,2020-01-22
390,2004600,PEMA023037900,8000,1390,11120000,2020-01-19,2020-01-22
391,2004700,PEMA033035309,7000,1391,9737000,2020-01-19,2020-01-22
392,2004800,PEMA013031700,10000,1392,13920000,2020-01-19,2020-01-22
393,2004901,PEMA033120700,10000,1393,13930000,2020-01-19,2020-01-22
394,2005000,PEMA033088300,7000,1394,9758000,2020-01-18,2020-01-21
395,2005100,PEMA033088300,5000,1395,6975000,2020-01-18,2020-01-21
396,2005200,PEMA063041501,10000,1396,13960000,2020-01-18,2020-01-21
397,2005300,PEMA043101200,10000,1397,13970000,2020-01-19,2020-01-22
398,2005400,PEMA013048900,8000,1398,11184000,2020-01-19,2020-01-22
399,2005500,PEMA013114400,10000,1399,13990000,2020-01-19,2020-01-22
400,2005600,PEMA013041507,7000,1400,9800000,2020-01-19,2020-01-22
401,2005700,PEMA013032302,7000,1401,9807000,2020-01-19,2020-01-22
402,2005800,PEMA13031400,10000,1402,14020000,2020-01-19,2020-01-22
403,2005900,PEMA013075900,10000,1403,14030000,2020-01-19,2020-01-22
404,2006000,PEMA013000210,7000,1404,9828000,2020-01-19,2020-01-22
405,2006100,PEMA023034201,7000,1405,9835000,2020-01-19,2020-01-22
406,2006200,PEMA013087700,10000,1406,14060000,2020-01-19,2020-01-22
407,2006300,PEMA013044801,10000,1407,14070000,2020-01-19,2020-01-22
408,2006400,PEMA013061000,3000,1408,4224000,2020-01-19,2020-01-22
409,2006500,PEMA013115800,5000,1409,7045000,2020-01-19,2020-01-22
410,2006600,PEMA013115800,5000,1410,7050000,2020-01-19,2020-01-22
411,2006606,PEMA013120100,10000,1411,14110000,2020-01-19,2020-01-22
412,2006609,PEMA023061000,7000,1412,9884000,2020-01-19,2020-01-22
413,2006612,PEMA063061300,2000,1413,2826000,2020-01-19,2020-01-22
414,2006700,PEMA063061300,3000,1414,4242000,2020-01-19,2020-01-22
415,2006800,PEMA073061300,2000,1415,2830000,2020-01-19,2020-01-22
416,2006900,PEMA073061300,3000,1416,4248000,2020-01-19,2020-01-22
417,2007000,PEMA023033303,15000,1417,21255000,2020-01-18,2020-01-21
418,2007100,PEMA023129801,22000,1418,31196000,2020-01-19,2020-01-22
419,2007200,PEMA023129801,3000,1419,4257000,2020-01-19,2020-01-22
420,2007302,PEMA013901520,20000,1420,28400000,2020-01-19,2020-01-22
421,2007400,PEMA023019800,2000,1421,2842000,2020-01-19,2020-01-22
422,2007500,PEMA013081906,3000,1422,4266000,2020-01-18,2020-01-21
423,2007600,PEMA023035303,6000,1423,8538000,2020-01-19,2020-01-22
424,2007700,PEMA023058600,3000,1424,4272000,2020-01-20,2020-01-23
425,2007800,PEMA023058600,20000,1425,28500000,2020-01-20,2020-01-23
426,2001102,SSA013035315,3000,1426,4278000,2020-01-19,2020-01-22
427,2001200,SSA013069401,10000,1427,14270000,2020-01-19,2020-01-22
428,2001300,PEMA023035315,8000,1428,11424000,2020-01-19,2020-01-22
429,2001400,PEMA013085300,10000,1429,14290000,2020-01-19,2020-01-22
430,2001500,PEMA013020300,10000,1430,14300000,2020-01-20,2020-01-23
431,2001600,PEMA043116900,10000,1431,14310000,2020-01-20,2020-01-23
432,2001700,PEMA013128700,10000,1432,14320000,2020-01-20,2020-01-23
433,2001800,PEMA013111300,10000,1433,14330000,2020-01-20,2020-01-23
434,2002000,PEMA013126100,8000,1434,11472000,2020-01-20,2020-01-23
435,2002100,PEMA033035303,10000,1435,14350000,2020-01-20,2020-01-23
436,2002200,PEMA043030401,8000,1436,11488000,2020-01-19,2020-01-22
437,2002300,PEMA013099140,10000,1437,14370000,2020-01-20,2020-01-23
438,2002400,PEMA033009000,10000,1438,14380000,2020-01-20,2020-01-23
439,2002500,PEMA033009000,10000,1439,14390000,2020-01-20,2020-01-23
440,2002600,PEMA023111400,10000,1440,14400000,2020-01-20,2020-01-23
441,2002700,PEMA023100800,10000,1441,14410000,2020-01-20,2020-01-23
442,2002800,PEMA013117000,5000,1442,7210000,2020-01-20,2020-01-23
443,2002900,PEMA013058620,10000,1443,14430000,2020-01-20,2020-01-23
444,2003000,PEMA013073200,10000,1444,14440000,2020-01-20,2020-01-23
445,2003100,PEMA023026700,10000,1445,14450000,2020-01-20,2020-01-23
446,2003200,PEMA093001100,5000,1446,7230000,2020-01-20,2020-01-23
447,2003300,PEMA093001100,5000,1447,7235000,2020-01-20,2020-01-23
448,2003400,PEMA013013100,10000,1448,14480000,2020-01-20,2020-01-23
449,2003500,PEMA013052400,7000,1449,10143000,2020-01-20,2020-01-23
450,2003600,PEMA053049403,5000,1450,7250000,2020-01-20,2020-01-23
451,2003700,PEMA053049403,7000,1451,10157000,2020-01-20,2020-01-23
452,2003800,PEMA033035315,5000,1452,7260000,2020-01-19,2020-01-22
453,2003900,PEMA013082100,15000,1453,21795000,2020-01-20,2020-01-23
454,2004000,PEMA033060200,10000,1454,14540000,2020-01-20,2020-01-23
455,2004100,PEMA093050413,14000,1455,20370000,2020-01-20,2020-01-23
456,2004104,PEMA093050413,14000,1456,20384000,2020-01-20,2020-01-23
457,2004200,PEMA013049402,10000,1457,14570000,2020-01-20,2020-01-23
458,2004300,PEMA013049402,10000,1458,14580000,2020-01-20,2020-01-23
459,2004400,PEMA023045801,3000,1459,4377000,2020-01-19,2020-01-22
460,2004500,PEMA023045801,22000,1460,32120000,2020-01-19,2020-01-22
461,2004600,TSN4012000306,5000,1461,7305000,2020-01-20,2020-01-23
462,2004700,PEMA033049301,5000,1462,7310000,2020-01-19,2020-01-22
463,2004800,PEMA053048519,5000,1463,7315000,2020-01-20,2020-01-23
464,2004901,PEMA013076910,10000,1464,14640000,2020-01-20,2020-01-23
465,2005000,PEMA063023200,5000,1465,7325000,2020-01-20,2020-01-23
466,2005100,PEMA023117801,5000,1466,7330000,2020-01-20,2020-01-23
467,2005200,PEMA043090700,15000,1467,22005000,2020-01-21,2020-01-24
468,2005300,PEMA073050413,10000,1468,14680000,2020-01-21,2020-01-24
469,2005400,PEMA073050413,10000,1469,14690000,2020-01-21,2020-01-24
470,2005500,SSA013089210,2000,1470,2940000,2020-01-21,2020-01-24
471,2005600,SSA073046500,2000,1471,2942000,2020-01-21,2020-01-24
472,2005700,SSA013035307,1000,1472,1472000,2020-01-21,2020-01-24
473,2005800,PEMA023106900,10000,1473,14730000,2020-01-20,2020-01-23
474,2005900,PEMA023054400,8000,1474,11792000,2020-01-21,2020-01-24
475,2006000,PEMA023048701,7000,1475,10325000,2020-01-21,2020-01-24
476,2006100,PEMA033035307,8000,1476,11808000,2020-01-21,2020-01-24
477,2006200,PEMA013064802,8000,1477,11816000,2020-01-20,2020-01-23
478,2006300,PEMA013103910,7000,1478,10346000,2020-01-21,2020-01-24
479,2006400,PEMA373048300,7000,1479,10353000,2020-01-21,2020-01-24
480,2006500,PEMA013118500,10000,1480,14800000,2020-01-21,2020-01-24
481,2006600,PEMA013116700,10000,1481,14810000,2020-01-21,2020-01-24
482,2006606,PEMA023041503,10000,1482,14820000,2020-01-21,2020-01-24
483,2006609,PEMA043019000,10000,1483,14830000,2020-01-21,2020-01-24
484,2006612,PEMA013089210,8000,1484,11872000,2020-01-21,2020-01-24
485,2006700,PEMA013105210,9000,1485,13365000,2020-01-21,2020-01-24
486,2006800,PEMA013117810,8000,1486,11888000,2020-01-21,2020-01-24
487,2006900,PEMA013112900,5000,1487,7435000,2020-01-21,2020-01-24
488,2007000,PEMA033046500,5000,1488,7440000,2020-01-21,2020-01-24
489,2007100,PEMA023046501,10000,1489,14890000,2020-01-21,2020-01-24
490,2007200,PEMA353048300,7000,1490,10430000,2020-01-21,2020-01-24
491,2007302,PEMA013120100,10000,1491,14910000,2020-01-20,2020-01-23
492,2007400,PEMA053061600,10000,1492,14920000,2020-01-21,2020-01-24
493,2007500,PEMA023126700,10000,1493,14930000,2020-01-21,2020-01-24
494,2007600,PEMA053046500,7000,1494,10458000,2020-01-21,2020-01-24
495,2007700,PEMA013123501,5000,1495,7475000,2020-01-21,2020-01-24
496,2007800,PEMA023041301,5000,1496,7480000,2020-01-21,2020-01-24
497,2001102,PEMA053062006,7000,1497,10479000,2020-01-21,2020-01-24
498,2001200,PEMA033041501,7000,1498,10486000,2020-01-21,2020-01-24
499,2001300,PEMA043072101,10000,1499,14990000,2020-01-21,2020-01-24
500,2001400,PEMA023058600,13000,1500,19500000,2020-01-22,2020-01-25
501,2001500,SSA013082500,10000,1501,15010000,2020-01-22,2020-01-25
502,2001600,PEMA023089240,10000,1502,15020000,2020-01-21,2020-01-24
503,2001700,PEMA053072101,10000,1503,15030000,2020-01-22,2020-01-25
504,2001800,PEMA023007400,10000,1504,15040000,2020-01-22,2020-01-25
505,2002000,PEMA553048200,10000,1505,15050000,2020-01-22,2020-01-25
506,2002100,PEMA013106100,10000,1506,15060000,2020-01-21,2020-01-24
507,2002200,PEMA013031800,10000,1507,15070000,2020-01-21,2020-01-24
508,2002300,PEMA033041500,10000,1508,15080000,2020-01-22,2020-01-25
509,2002400,PEMA013082500,10000,1509,15090000,2020-01-22,2020-01-25
510,2002500,PEMA033088300,7000,1510,10570000,2020-01-22,2020-01-25
511,2002600,PEMA033088300,5000,1511,7555000,2020-01-22,2020-01-25
512,2002700,PEMA013121910,5000,1512,7560000,2020-01-22,2020-01-25
513,2002800,PEMA313001100,7000,1513,10591000,2020-01-22,2020-01-25
514,2002900,PEMA403022500,6000,1514,9084000,2020-01-22,2020-01-25
515,2003000,PEMA013048518,7000,1515,10605000,2020-01-22,2020-01-25
516,2003100,PEMA013104200,5000,1516,7580000,2020-01-22,2020-01-25
517,2003200,PEMA013133000,4000,1517,6068000,2020-01-22,2020-01-25
518,2003300,PEMA013123000,5000,1518,7590000,2020-01-22,2020-01-25
519,2003400,PEMA013123000,5000,1519,7595000,2020-01-22,2020-01-25
520,2003500,PEMA043027100,3000,1520,4560000,2020-01-22,2020-01-25
521,2003600,PEMA023027100,3000,1521,4563000,2020-01-22,2020-01-25
522,2003700,PEMA023027100,4000,1522,6088000,2020-01-22,2020-01-25
523,2003800,PEMA023058600,19000,1523,28937000,2020-01-24,2020-01-27
524,2003900,PEMA033040000,20000,1524,30480000,2020-01-24,2020-01-27
525,2004000,SSA013035303,3000,1525,4575000,2020-01-24,2020-01-27
526,2004100,PEMA043042900,7000,1526,10682000,2020-01-24,2020-01-27
527,2004104,PEMA033035303,8000,1527,12216000,2020-01-24,2020-01-27
528,2004200,PEMA013012600,10000,1528,15280000,2020-01-24,2020-01-27
529,2004300,PEMA063048300,8000,1529,12232000,2020-01-24,2020-01-27
530,2004400,PEMA023002000,10000,1530,15300000,2020-01-24,2020-01-27
531,2004500,PEMA013050400,7000,1531,10717000,2020-01-24,2020-01-27
532,2004600,PEMA043041502,7000,1532,10724000,2020-01-24,2020-01-27
533,2004700,PEMA013122400,8000,1533,12264000,2020-01-24,2020-01-27
534,2004800,PEMA033008200,10000,1534,15340000,2020-01-24,2020-01-27
535,2004901,PEMA013010900,10000,1535,15350000,2020-01-24,2020-01-27
536,2005000,PEMA063041501,10000,1536,15360000,2020-01-24,2020-01-27
537,2005100,PEMA013080117,8000,1537,12296000,2020-01-24,2020-01-27
538,2005200,PEMA013072100,8000,1538,12304000,2020-01-24,2020-01-27
539,2005300,PEMA013072100,8000,1539,12312000,2020-01-24,2020-01-27
540,2005400,PEMA063061300,2000,1540,3080000,2020-01-24,2020-01-27
541,2005500,PEMA063061300,3000,1541,4623000,2020-01-24,2020-01-27
542,2005600,PEMA073061300,3000,1542,4626000,2020-01-24,2020-01-27
543,2005700,PEMA073061300,2000,1543,3086000,2020-01-24,2020-01-27
544,2005800,PEMA013033302,15000,1544,23160000,2020-01-24,2020-01-27
545,2005900,PEMA023024804,10000,1545,15450000,2020-01-24,2020-01-27
546,2006000,PEMA023901510,10000,1546,15460000,2020-01-24,2020-01-27
547,2006100,PEMA023132100,4000,1547,6188000,2020-01-24,2020-01-27
548,2006200,PEMA043062007,7000,1548,10836000,2020-01-24,2020-01-27
549,2006300,PEMA033049301,5000,1549,7745000,2020-01-24,2020-01-27
550,2006400,PEMA043062000,7000,1550,10850000,2020-01-24,2020-01-27
551,2006500,PEMA033041501,3000,1551,4653000,2020-01-24,2020-01-27
552,2006600,PEMA033101400,15000,1552,23280000,2020-01-24,2020-01-27
553,2006606,PEMA013107101,10000,1553,15530000,2020-01-25,2020-01-28
554,2006609,SSA073046500,1000,1554,1554000,2020-01-24,2020-01-27
555,2006612,PEMA013109600,10000,1555,15550000,2020-01-25,2020-01-28
556,2006700,PEMA023052200,10000,1556,15560000,2020-01-25,2020-01-28
557,2006800,PEMA033035309,7000,1557,10899000,2020-01-25,2020-01-28
558,2006900,PEMA023006200,10000,1558,15580000,2020-01-25,2020-01-28
559,2007000,PEMA033035303,10000,1559,15590000,2020-01-25,2020-01-28
560,2007100,PEMA033046500,10000,1560,15600000,2020-01-24,2020-01-27
561,2007200,PEMA043001100,10000,1561,15610000,2020-01-25,2020-01-28
562,2007302,PEMA043101200,10000,1562,15620000,2020-01-25,2020-01-28
563,2007400,PEMA033067600,10000,1563,15630000,2020-01-25,2020-01-28
564,2007500,PEMA013078017,10000,1564,15640000,2020-01-25,2020-01-28
565,2007600,PEMA013131100,10000,1565,15650000,2020-01-25,2020-01-28
566,2007700,PEMA13031400,10000,1566,15660000,2020-01-25,2020-01-28
567,2007800,PEMA013041507,7000,1567,10969000,2020-01-25,2020-01-28
568,2001102,PEMA033088300,7000,1568,10976000,2020-01-25,2020-01-28
569,2001200,PEMA013120100,10000,1569,15690000,2020-01-24,2020-01-27
570,2001300,PEMA053031200,10000,1570,15700000,2020-01-25,2020-01-28
571,2001400,PEMA013028200,10000,1571,15710000,2020-01-25,2020-01-28
572,2001500,PEMA013901100,10000,1572,15720000,2020-01-25,2020-01-28
573,2001600,PEMA023125100,10000,1573,15730000,2020-01-25,2020-01-28
574,2001700,PEMA063048100,1000,1574,1574000,2020-01-25,2020-01-28
575,2001800,PEMA143057600,10000,1575,15750000,2020-01-25,2020-01-28
576,2002000,PEMA023110500,5000,1576,7880000,2020-01-25,2020-01-28
577,2002100,PEMA023110500,5000,1577,7885000,2020-01-25,2020-01-28
578,2002200,PEMA043011800,10000,1578,15780000,2020-01-25,2020-01-28
579,2002300,PEMA013091800,5000,1579,7895000,2020-01-25,2020-01-28
580,2002400,PEMA023129801,22000,1580,34760000,2020-01-25,2020-01-28
581,2002500,PEMA023129801,3000,1581,4743000,2020-01-25,2020-01-28
582,2002600,PEMA013901600,10000,1582,15820000,2020-01-25,2020-01-28
583,2002700,PEMA013901600,5000,1583,7915000,2020-01-25,2020-01-28
584,2002800,PEMA013024804,15000,1584,23760000,2020-01-25,2020-01-28
585,2002900,PEMA013024804,5000,1585,7925000,2020-01-25,2020-01-28
586,2003000,PEMA013129803,4000,1586,6344000,2020-01-25,2020-01-28
587,2003100,TSN4012056000,2800,1587,4443600,2020-01-25,2020-01-28
588,2003200,PEMA013116420,5000,1588,7940000,2020-01-25,2020-01-28
589,2003300,PEMA043046101,10000,1589,15890000,2020-01-25,2020-01-28
590,2003400,PEMA033109400,7000,1590,11130000,2020-01-25,2020-01-28
591,2003500,SSA013035307,1000,1591,1591000,2020-01-26,2020-01-29
592,2003600,PEMA023123000,7000,1592,11144000,2020-01-26,2020-01-29
593,2003700,PEMA023123000,3000,1593,4779000,2020-01-26,2020-01-29
594,2003800,PEMA023035315,8000,1594,12752000,2020-01-26,2020-01-29
595,2003900,PEMA053054200,10000,1595,15950000,2020-01-26,2020-01-29
596,2004000,PEMA013024500,10000,1596,15960000,2020-01-26,2020-01-29
597,2004100,PEMA023035314,7000,1597,11179000,2020-01-26,2020-01-29
598,2004104,PEMA033035307,8000,1598,12784000,2020-01-26,2020-01-29
599,2004200,PEMA023001000,7000,1599,11193000,2020-01-26,2020-01-29
600,2004300,PEMA023001800,10000,1600,16000000,2020-01-26,2020-01-29
601,2004400,PEMA013130300,10000,1601,16010000,2020-01-26,2020-01-29
602,2004500,PEMA013085300,10000,1602,16020000,2020-01-26,2020-01-29
603,2004600,PEMA033041500,10000,1603,16030000,2020-01-26,2020-01-29
604,2004700,PEMA013120900,10000,1604,16040000,2020-01-26,2020-01-29
605,2004800,PEMA023099800,10000,1605,16050000,2020-01-26,2020-01-29
606,2004901,PEMA013061000,4000,1606,6424000,2020-01-26,2020-01-29
607,2005000,PEMA013901300,4000,1607,6428000,2020-01-26,2020-01-29
608,2005100,PEMA043030401,8000,1608,12864000,2020-01-26,2020-01-29
609,2005200,PEMA063041501,10000,1609,16090000,2020-01-26,2020-01-29
610,2005300,PEMA023024801,10000,1610,16100000,2020-01-26,2020-01-29
611,2005400,PEMA013081200,10000,1611,16110000,2020-01-26,2020-01-29
612,2005500,PEMA013091400,10000,1612,16120000,2020-01-26,2020-01-29
613,2005600,PEMA023129500,10000,1613,16130000,2020-01-26,2020-01-29
614,2005700,PEMA013111900,8000,1614,12912000,2020-01-26,2020-01-29
615,2005800,PEMA043061100,10000,1615,16150000,2020-01-26,2020-01-29
616,2005900,PEMA023000210,5000,1616,8080000,2020-01-26,2020-01-29
617,2006000,PEMA023061000,3000,1617,4851000,2020-01-26,2020-01-29
618,2006100,PEMA063061300,5000,1618,8090000,2020-01-26,2020-01-29
619,2006200,PEMA063061300,2000,1619,3238000,2020-01-26,2020-01-29
620,2006300,PEMA023080008,5000,1620,8100000,2020-01-26,2020-01-29
621,2006400,PEMA043031800,8000,1621,12968000,2020-01-26,2020-01-29
622,2006500,PEMA073061300,5000,1622,8110000,2020-01-26,2020-01-29
623,2006600,PEMA073061300,2000,1623,3246000,2020-01-26,2020-01-29
624,2006606,PEMA013901520,20000,1624,32480000,2020-01-26,2020-01-29
625,2006609,PEMA013131000,1000,1625,1625000,2020-01-26,2020-01-29
626,2006612,PEMA033045300,10000,1626,16260000,2020-01-26,2020-01-29
627,2006700,PEMA063009000,5000,1627,8135000,2020-01-26,2020-01-29
628,2006800,PEMA033061000,3000,1628,4884000,2020-01-26,2020-01-29
629,2006900,PEMA043037801,2000,1629,3258000,2020-01-26,2020-01-29
630,2007000,PEMA043043200,7000,1630,11410000,2020-01-26,2020-01-29
631,2007100,PEMA023106100,10000,1631,16310000,2020-01-26,2020-01-29
632,2007200,PEMA023058600,23000,1632,37536000,2020-01-27,2020-01-30
633,2007302,PEMA033103000,10000,1633,16330000,2020-01-27,2020-01-30
634,2007400,PEMA043090700,15000,1634,24510000,2020-01-27,2020-01-30
635,2007500,SSA013048200,6000,1635,9810000,2020-01-27,2020-01-30
636,2007600,SSA073046500,2000,1636,3272000,2020-01-27,2020-01-30
637,2007700,PEMA013029200,10000,1637,16370000,2020-01-26,2020-01-29
638,2007800,PEMA043069400,10000,1638,16380000,2020-01-26,2020-01-29
639,2001102,PEMA013107700,8000,1639,13112000,2020-01-27,2020-01-30
640,2001200,PEMA033035303,13000,1640,21320000,2020-01-27,2020-01-30
641,2001300,PEMA043069403,10000,1641,16410000,2020-01-27,2020-01-30
642,2001400,PEMA013060901,10000,1642,16420000,2020-01-26,2020-01-29
643,2001500,PEMA013013010,10000,1643,16430000,2020-01-26,2020-01-29
644,2001600,PEMA013105210,9000,1644,14796000,2020-01-27,2020-01-30
645,2001700,PEMA013103400,10000,1645,16450000,2020-01-27,2020-01-30
646,2001800,PEMA013103100,10000,1646,16460000,2020-01-27,2020-01-30
647,2002000,PEMA013117700,5000,1647,8235000,2020-01-27,2020-01-30
648,2002100,PEMA013125010,5000,1648,8240000,2020-01-27,2020-01-30
649,2002200,PEMA033088300,7000,1649,11543000,2020-01-27,2020-01-30
650,2002300,PEMA033088300,5000,1650,8250000,2020-01-27,2020-01-30
651,2002400,PEMA013002700,10000,1651,16510000,2020-01-27,2020-01-30
652,2002500,PEMA013114200,10000,1652,16520000,2020-01-27,2020-01-30
653,2002600,PEMA033090200,8000,1653,13224000,2020-01-27,2020-01-30
654,2002700,PEMA013032200,10000,1654,16540000,2020-01-27,2020-01-30
655,2002800,PEMA213048300,8000,1655,13240000,2020-01-27,2020-01-30
656,2002900,PEMA013060100,10000,1656,16560000,2020-01-27,2020-01-30
657,2003000,PEMA023024801,8000,1657,13256000,2020-01-27,2020-01-30
658,2003100,PEMA033046500,10000,1658,16580000,2020-01-27,2020-01-30
659,2003200,PEMA043041502,6000,1659,9954000,2020-01-27,2020-01-30
660,2003300,PEMA013119500,10000,1660,16600000,2020-01-27,2020-01-30
661,2003400,PEMA013120100,10000,1661,16610000,2020-01-27,2020-01-30
662,2003500,PEMA013107000,10000,1662,16620000,2020-01-27,2020-01-30
663,2003600,PEMA023001400,10000,1663,16630000,2020-01-27,2020-01-30
664,2003700,PEMA023080800,10000,1664,16640000,2020-01-27,2020-01-30
665,2003800,PEMA053046500,5000,1665,8325000,2020-01-27,2020-01-30
666,2003900,PEMA013129800,15000,1666,24990000,2020-01-27,2020-01-30
667,2004000,PEMA013129800,10000,1667,16670000,2020-01-27,2020-01-30
668,2004100,PEMA033043200,7000,1668,11676000,2020-01-27,2020-01-30
669,2004104,PEMA053041502,7000,1669,11683000,2020-01-27,2020-01-30
670,2004200,PEMA013132700,5000,1670,8350000,2020-01-27,2020-01-30
671,2004300,PEMA063023200,5000,1671,8355000,2020-01-27,2020-01-30
